# movement simulation of the cell with previously learnt neural network
# init_distance = 12
# rate = 1
# diffusion = 1
# seed = 1
# cutoff = 20
# init_pos = -10.660940662005228	4.80081729170772	-2.7012029788306466
# particlenum = 100
# max_particles = 100000
# filename of neural network = Total_mlp1
100	-10.660900000000002	4.80082	-2.701199999999999
101	-10.660900000000002	4.80082	-2.701199999999999
102	-10.660900000000002	4.80082	-2.701199999999999
103	-10.660900000000002	4.80082	-2.701199999999999
104	-10.660900000000002	4.80082	-2.701199999999999
105	-10.660900000000002	4.80082	-2.701199999999999
106	-10.660900000000002	4.80082	-2.701199999999999
107	-10.6109	4.800820000000002	-2.7878099999999977
108	-10.5609	4.80082	-2.8744100000000006
109	-10.510900000000001	4.800819999999999	-2.961009999999998
110	-10.4609	4.800819999999999	-3.047609999999998
111	-10.410900000000002	4.800819999999997	-3.1342200000000005
112	-10.3609	4.800820000000002	-3.220819999999999
113	-10.3109	4.800819999999997	-3.307419999999999
114	-10.2609	4.800819999999998	-3.394019999999999
115	-10.2109	4.800819999999998	-3.4806299999999992
116	-10.2109	4.800819999999998	-3.4806299999999992
117	-10.13	4.859599999999999	-3.48063
118	-10.13	4.859599999999999	-3.48063
119	-10.13	4.859599999999999	-3.48063
120	-10.08	4.859600000000002	-3.5672300000000003
121	-10.03	4.859600000000001	-3.6538299999999997
122	-10.03	4.859600000000001	-3.6538299999999997
123	-10.03	4.859600000000001	-3.6538299999999997
124	-10.03	4.859600000000001	-3.6538299999999997
125	-10.03	4.859600000000001	-3.6538299999999997
126	-10.03	4.859600000000001	-3.6538299999999997
127	-10.03	4.859600000000001	-3.6538299999999997
128	-10.03	4.859600000000001	-3.6538299999999997
129	-10.03	4.859600000000001	-3.6538299999999997
130	-10.03	4.859600000000001	-3.6538299999999997
131	-10.03	4.859600000000001	-3.6538299999999997
132	-10.03	4.859600000000001	-3.6538299999999997
133	-10.03	4.859600000000001	-3.6538299999999997
134	-10.03	4.859600000000001	-3.6538299999999997
135	-10.03	4.859600000000001	-3.6538299999999997
136	-10.03	4.859600000000001	-3.6538299999999997
137	-10.03	4.859600000000001	-3.6538299999999997
138	-10.03	4.859600000000001	-3.6538299999999997
139	-10.03	4.859600000000001	-3.6538299999999997
140	-10.03	4.859600000000001	-3.6538299999999997
141	-10.03	4.859600000000001	-3.6538299999999997
142	-10.03	4.859600000000001	-3.6538299999999997
143	-10.03	4.859600000000001	-3.6538299999999997
144	-10.060900000000002	4.7644899999999994	-3.6538299999999997
145	-10.0918	4.669379999999999	-3.653830000000001
146	-10.0918	4.669379999999999	-3.653830000000001
147	-10.0918	4.669379999999999	-3.653830000000001
148	-10.0918	4.669379999999999	-3.653830000000001
149	-10.0918	4.669379999999999	-3.653830000000001
150	-10.0918	4.669379999999999	-3.653830000000001
151	-10.0918	4.669379999999999	-3.653830000000001
152	-10.0918	4.669379999999999	-3.653830000000001
153	-10.0918	4.669379999999999	-3.653830000000001
154	-10.0918	4.669379999999999	-3.653830000000001
155	-10.141800000000002	4.6693799999999985	-3.56723
156	-10.191800000000002	4.66938	-3.4806299999999983
157	-10.241800000000001	4.6693799999999985	-3.39402
158	-10.291800000000002	4.669380000000001	-3.307419999999998
159	-10.3418	4.669380000000001	-3.2208200000000002
160	-10.391800000000002	4.669379999999999	-3.1342199999999987
161	-10.4418	4.669380000000001	-3.047609999999999
162	-10.4918	4.66938	-2.961009999999998
163	-10.541800000000002	4.66938	-2.87441
164	-10.5918	4.6693799999999985	-2.7878099999999995
165	-10.6418	4.669380000000001	-2.7011999999999983
166	-10.691800000000002	4.6693799999999985	-2.6145999999999994
167	-10.7418	4.669379999999998	-2.528
168	-10.7918	4.669379999999999	-2.441399999999998
169	-10.8418	4.66938	-2.354789999999999
170	-10.8918	4.669380000000002	-2.268189999999998
171	-10.941800000000002	4.6693799999999985	-2.1815899999999995
172	-10.8918	4.669380000000001	-2.0949900000000006
173	-10.841800000000001	4.66938	-2.008379999999998
174	-10.7918	4.669379999999999	-1.9217800000000003
175	-10.741800000000001	4.669379999999999	-1.8351800000000005
